0,0.62,0.4
1,0.62,0.4
2,0.62,0.4
3,0.62,0.41
4,0.62,0.42
5,0.62,0.45
6,0.62,0.45
7,0.62,0.47
8,0.62,0.48
9,0.62,0.49
10,0.62,0.49
11,0.62,0.49
12,0.62,0.49
13,0.62,0.49
14,0.62,0.5
15,0.62,0.5
16,0.62,0.5
17,0.62,0.51
18,0.62,0.52
19,0.62,0.52
20,0.62,0.52
21,0.62,0.52
22,0.62,0.52
23,0.62,0.52
24,0.62,0.53
25,0.62,0.53
26,0.62,0.53
27,0.62,0.53
28,0.62,0.54
29,0.62,0.54
30,0.62,0.54
31,0.62,0.55
32,0.62,0.55
33,0.62,0.56
34,0.63,0.56
35,0.63,0.56
36,0.64,0.57
37,0.64,0.56
38,0.64,0.57
39,0.64,0.57
40,0.64,0.55
41,0.64,0.57
42,0.64,0.54
43,0.64,0.57
44,0.64,0.57
45,0.64,0.57
46,0.64,0.58
47,0.64,0.58
48,0.64,0.56
49,0.64,0.58
50,0.64,0.54
51,0.68,0.58
52,0.68,0.57
53,0.68,0.59
54,0.68,0.57
55,0.68,0.57
56,0.68,0.59
57,0.68,0.59
58,0.68,0.59
59,0.68,0.59
60,0.68,0.59
61,0.68,0.59
62,0.68,0.58
63,0.68,0.59
64,0.68,0.57
65,0.68,0.6
66,0.68,0.6
67,0.68,0.56
68,0.68,0.6
69,0.68,0.58
70,0.68,0.6
71,0.68,0.57
72,0.68,0.6
73,0.68,0.6
74,0.68,0.61
75,0.68,0.6
76,0.68,0.61
77,0.68,0.61
78,0.68,0.61
79,0.68,0.61
80,0.68,0.61
81,0.68,0.56
82,0.68,0.61
83,0.69,0.61
84,0.69,0.6
85,0.69,0.62
86,0.69,0.59
87,0.69,0.6
88,0.69,0.62
89,0.69,0.62
90,0.69,0.62
91,0.69,0.62
92,0.69,0.62
93,0.69,0.62
94,0.69,0.62
95,0.69,0.62
96,0.69,0.62
97,0.69,0.62
98,0.69,0.63
99,0.69,0.63
100,0.69,0.63
101,0.69,0.62
102,0.69,0.63
103,0.69,0.63
104,0.69,0.57
105,0.69,0.63
106,0.69,0.61
107,0.69,0.63
108,0.69,0.64
109,0.69,0.64
110,0.69,0.64
111,0.69,0.64
112,0.69,0.63
113,0.69,0.64
114,0.69,0.65
115,0.69,0.62
116,0.69,0.58
117,0.69,0.63
118,0.69,0.62
119,0.69,0.63
120,0.69,0.65
121,0.69,0.64
122,0.69,0.62
123,0.69,0.63
124,0.69,0.65
125,0.69,0.58
126,0.69,0.65
127,0.69,0.65
128,0.69,0.64
129,0.69,0.6
130,0.69,0.61
131,0.69,0.59
132,0.69,0.65
133,0.69,0.65
134,0.71,0.66
135,0.71,0.66
136,0.71,0.66
137,0.71,0.66
138,0.71,0.66
139,0.71,0.62
140,0.71,0.59
141,0.71,0.66
142,0.71,0.66
143,0.71,0.61
144,0.71,0.61
145,0.71,0.63
146,0.71,0.65
147,0.71,0.66
148,0.71,0.67
149,0.71,0.67
150,0.71,0.63
151,0.71,0.65
152,0.71,0.65
153,0.71,0.59
154,0.71,0.64
155,0.71,0.67
156,0.71,0.65
157,0.71,0.64
158,0.71,0.67
159,0.71,0.67
160,0.71,0.67
161,0.71,0.67
162,0.71,0.66
163,0.71,0.65
164,0.71,0.67
165,0.71,0.67
166,0.71,0.65
167,0.71,0.66
168,0.71,0.67
169,0.71,0.65
170,0.71,0.65
171,0.71,0.67
172,0.71,0.62
173,0.71,0.62
174,0.71,0.67
175,0.71,0.66
176,0.71,0.67
177,0.71,0.64
178,0.71,0.67
179,0.71,0.67
180,0.71,0.68
181,0.71,0.68
182,0.71,0.68
183,0.72,0.68
184,0.72,0.66
185,0.72,0.66
186,0.72,0.68
187,0.72,0.68
188,0.72,0.68
189,0.72,0.64
190,0.72,0.65
191,0.72,0.68
192,0.72,0.64
193,0.72,0.68
194,0.72,0.68
195,0.72,0.62
196,0.72,0.67
197,0.72,0.63
198,0.72,0.65
199,0.72,0.64
200,0.72,0.65
201,0.72,0.63
202,0.72,0.6
203,0.72,0.68
204,0.72,0.66
205,0.72,0.68
206,0.72,0.59
207,0.72,0.68
208,0.72,0.65
209,0.72,0.68
210,0.72,0.65
211,0.72,0.62
212,0.72,0.65
213,0.72,0.66
214,0.72,0.66
215,0.72,0.68
216,0.72,0.67
217,0.72,0.68
218,0.72,0.68
219,0.72,0.68
220,0.74,0.68
221,0.74,0.68
222,0.74,0.62
223,0.74,0.68
224,0.74,0.68
225,0.74,0.66
226,0.74,0.68
227,0.74,0.69
228,0.74,0.65
229,0.74,0.67
230,0.74,0.66
231,0.74,0.65
232,0.74,0.69
233,0.74,0.69
234,0.74,0.64
235,0.74,0.67
236,0.74,0.66
237,0.74,0.69
238,0.74,0.69
239,0.74,0.63
240,0.74,0.69
241,0.74,0.68
242,0.74,0.67
243,0.74,0.66
244,0.74,0.66
245,0.74,0.63
246,0.74,0.64
247,0.74,0.65
248,0.74,0.69
249,0.74,0.64
250,0.74,0.63
251,0.74,0.69
252,0.74,0.63
253,0.74,0.68
254,0.74,0.68
255,0.74,0.69
256,0.74,0.6
257,0.74,0.66
258,0.74,0.64
259,0.74,0.68
260,0.74,0.69
261,0.74,0.66
262,0.74,0.69
263,0.74,0.64
264,0.74,0.69
265,0.74,0.69
266,0.74,0.69
267,0.74,0.7
268,0.74,0.67
269,0.74,0.66
270,0.74,0.68
271,0.74,0.67
272,0.74,0.69
273,0.74,0.68
274,0.74,0.7
275,0.74,0.68
276,0.74,0.64
277,0.74,0.67
278,0.74,0.63
279,0.74,0.7
280,0.74,0.7
281,0.74,0.7
282,0.74,0.64
283,0.74,0.66
284,0.74,0.7
285,0.74,0.65
286,0.74,0.69
287,0.74,0.65
288,0.74,0.65
289,0.74,0.66
290,0.74,0.7
291,0.74,0.69
292,0.74,0.7
293,0.74,0.66
294,0.74,0.69
295,0.74,0.7
296,0.74,0.7
297,0.74,0.65
298,0.74,0.64
299,0.74,0.62
300,0.74,0.7
301,0.74,0.68
302,0.74,0.63
303,0.74,0.7
304,0.74,0.68
305,0.74,0.7
306,0.74,0.67
307,0.74,0.66
308,0.74,0.68
309,0.74,0.7
310,0.74,0.7
311,0.74,0.65
312,0.74,0.7
313,0.74,0.66
314,0.74,0.7
315,0.74,0.71
316,0.74,0.69
317,0.74,0.66
318,0.74,0.68
319,0.74,0.69
320,0.74,0.7
321,0.74,0.69
322,0.74,0.71
323,0.74,0.7
324,0.74,0.69
325,0.74,0.64
326,0.74,0.67
327,0.74,0.71
